serie;nome;numero
Jungle;Parasect;41/64
Jungle;Persian;42/64
Jungle;Primeape;43/64
Jungle;Rapidash;44/64
Jungle;Rhydon;45/64
Jungle;Seaking;46/64
Jungle;Tauros;47/64
Jungle;Weepinbell;48/64
Jungle;Bellsprout;49/64
Jungle;Cubone;50/64
Jungle;Eevee;51/64
Jungle;Exeggcute;52/64
Jungle;Goldeen;53/64
Jungle;Jigglypuff;54/64
Jungle;Mankey;55/64
Jungle;Meowth;56/64
Jungle;Nidoran?;57/64
Jungle;Oddish;58/64
Jungle;Paras;59/64
Jungle;Pikachu;60/64
Jungle;Rhyhorn;61/64
Jungle;Spearow;62/64
Jungle;Venonat;63/64
Jungle;Pok Ball;64/64
L'Ascesa dei Rivali;Arcanine;1/111
L'Ascesa dei Rivali;Bastiodon;2/111
L'Ascesa dei Rivali;Darkrai;3/111
L'Ascesa dei Rivali;Floatzel;4/111
L'Ascesa dei Rivali;Flygon;5/111
L'Ascesa dei Rivali;Froslass;6/111
L'Ascesa dei Rivali;Jirachi;7/111
L'Ascesa dei Rivali;Lucario;8/111
L'Ascesa dei Rivali;Luxray;9/111
L'Ascesa dei Rivali;Mismagius;10/111
L'Ascesa dei Rivali;Rampardos;11/111
L'Ascesa dei Rivali;Roserade;12/111
L'Ascesa dei Rivali;Shiftry;13/111
L'Ascesa dei Rivali;Aggron;14/111
L'Ascesa dei Rivali;Beedrill;15/111
L'Ascesa dei Rivali;Bronzong;16/111
L'Ascesa dei Rivali;Drapion;17/111
L'Ascesa dei Rivali;Espeon;18/111
L'Ascesa dei Rivali;Flareon;19/111
L'Ascesa dei Rivali;Gallade;20/111
L'Ascesa dei Rivali;Gastrodon Mare Est;21/111
L'Ascesa dei Rivali;Gastrodon Mare Ovest;22/111
L'Ascesa dei Rivali;Golem;23/111
L'Ascesa dei Rivali;Heracross;24/111
L'Ascesa dei Rivali;Hippowdon;25/111
L'Ascesa dei Rivali;Jolteon;26/111
L'Ascesa dei Rivali;Mamoswine;27/111
L'Ascesa dei Rivali;Mr. Mime;28/111
L'Ascesa dei Rivali;Nidoking;29/111
L'Ascesa dei Rivali;Nidoqueen;30/111
L'Ascesa dei Rivali;Raichu;31/111
L'Ascesa dei Rivali;Rhyperior;32/111
L'Ascesa dei Rivali;Snorlax;33/111
L'Ascesa dei Rivali;Vaporeon;34/111
L'Ascesa dei Rivali;Vespiquen;35/111
L'Ascesa dei Rivali;Walrein;36/111
L'Ascesa dei Rivali;Yanmega;37/111
L'Ascesa dei Rivali;Alakazam;38/111
L'Ascesa dei Rivali;Electrode;39/111
L'Ascesa dei Rivali;Gengar;40/111
L'Ascesa dei Rivali;Glaceon;41/111
L'Ascesa dei Rivali;Hippowdon;42/111
L'Ascesa dei Rivali;Infernape;43/111
L'Ascesa dei Rivali;Lairon;44/111
L'Ascesa dei Rivali;Leafeon;45/111
L'Ascesa dei Rivali;Machamp;46/111
L'Ascesa dei Rivali;Rapidash;47/111
L'Ascesa dei Rivali;Scizor;48/111
L'Ascesa dei Rivali;Sharpedo;49/111
L'Ascesa dei Rivali;Starmie;50/111
L'Ascesa dei Rivali;Steelix;51/111
L'Ascesa dei Rivali;Tropius;52/111
L'Ascesa dei Rivali;Vibrava;53/111
L'Ascesa dei Rivali;Whiscash;54/111
L'Ascesa dei Rivali;Aerodactyl;55/111
L'Ascesa dei Rivali;Ambipom;56/111
L'Ascesa dei Rivali;Aron;57/111
L'Ascesa dei Rivali;Carvanha;58/111
L'Ascesa dei Rivali;Eevee;59/111
L'Ascesa dei Rivali;Flareon;60/111
L'Ascesa dei Rivali;Forretress;61/111
L'Ascesa dei Rivali;Gliscor;62/111
L'Ascesa dei Rivali;Growlithe;63/111
L'Ascesa dei Rivali;Hippopotas;64/111
L'Ascesa dei Rivali;Houndoom;65/111
L'Ascesa dei Rivali;Kakuna;66/111
L'Ascesa dei Rivali;Kecleon;67/111
L'Ascesa dei Rivali;Koffing;68/111
L'Ascesa dei Rivali;Munchlax;69/111
L'Ascesa dei Rivali;Munchlax;70/111
L'Ascesa dei Rivali;Nidoran?;71/111
L'Ascesa dei Rivali;Nidoran?;72/111
L'Ascesa dei Rivali;Nidorina;73/111
L'Ascesa dei Rivali;Nidorino;74/111
L'Ascesa dei Rivali;Nuzleaf;75/111
L'Ascesa dei Rivali;Quagsire;76/111
L'Ascesa dei Rivali;Sealeo;77/111
L'Ascesa dei Rivali;Seedot;78/111
L'Ascesa dei Rivali;Shellos Mare Est;79/111
L'Ascesa dei Rivali;Shellos Mare Ovest;80/111
L'Ascesa dei Rivali;Snorlax;81/111
L'Ascesa dei Rivali;Spheal;82/111
L'Ascesa dei Rivali;Staryu;83/111
L'Ascesa dei Rivali;Trapinch;84/111
L'Ascesa dei Rivali;Turtwig;85/111
L'Ascesa dei Rivali;Weedle;86/111
L'Ascesa dei Rivali;Weezing;87/111
L'Ascesa dei Rivali;Collezione di Aaron;88/111
L'Ascesa dei Rivali;Ricerca di Bebe;89/111
L'Ascesa dei Rivali;Affetto di Terrie;90/111
L'Ascesa dei Rivali;Determinazione di Vulcano;91/111
L'Ascesa dei Rivali;Compito di Luciano;92/111
L'Ascesa dei Rivali;Arena Virt Pok mon;93/111
L'Ascesa dei Rivali;Palestra di Arenipoli;94/111
L'Ascesa dei Rivali;Invenzione Team Galassia G;95/111
L'Ascesa dei Rivali;Invenzione Team Galassia G;96/111
L'Ascesa dei Rivali;Spedizione Sotterranea;97/111
L'Ascesa dei Rivali;Filosofia di Corrado;98/111
L'Ascesa dei Rivali;Energia Oscurit;99/111
L'Ascesa dei Rivali;Energia Metallo;100/111
L'Ascesa dei Rivali;Energia SP;101/111
L'Ascesa dei Rivali;Energia Vantaggio;102/111
L'Ascesa dei Rivali;Alakazam LIV.X;103/111
L'Ascesa dei Rivali;Floatzel LIV.X;104/111
L'Ascesa dei Rivali;Flygon LIV.X;105/111
L'Ascesa dei Rivali;Gallade LIV.X;106/111
L'Ascesa dei Rivali;Hippowdon LIV.X;107/111
L'Ascesa dei Rivali;Infernape LIV.X;108/111
L'Ascesa dei Rivali;Luxray LIV.X;109/111
L'Ascesa dei Rivali;Mismagius LIV.X;110/111
L'Ascesa dei Rivali;Snorlax LIV.X;111/111
L'Ascesa dei Rivali;Pikachu;112/111
L'Ascesa dei Rivali;Flying Pikachu;113/111
L'Ascesa dei Rivali;Surfing Pikachu;114/111
Legami Inossidabili;Pheromosa e Buzzwole gx;1/214
Legami Inossidabili;Caterpie;2/214
Legami Inossidabili;Metapod;3/214
Legami Inossidabili;Butterfree;4/214
Legami Inossidabili;Oddish;5/214
Legami Inossidabili;Oddish;6/214
Legami Inossidabili;Gloom;7/214
Legami Inossidabili;Vileplume;8/214
Legami Inossidabili;Venonat;9/214
Legami Inossidabili;Venonat;10/214
Legami Inossidabili;Venomoth;11/214
Legami Inossidabili;Venomoth gx;12/214
Legami Inossidabili;Bellsprout;13/214
Legami Inossidabili;Weepinbell;14/214
Legami Inossidabili;Victreebel;15/214
Legami Inossidabili;Tangela;16/214
Legami Inossidabili;Tangrowth;17/214
Legami Inossidabili;Grubbin;18/214
Legami Inossidabili;Kartana;19/214
Legami Inossidabili;Reshiram e Charizard'gx;20/214
Legami Inossidabili;Growlithe;21/214
Legami Inossidabili;Arcanine;22/214
Legami Inossidabili;Darumaka;23/214
Legami Inossidabili;Darmanitan;24/214
Legami Inossidabili;Volcanion;25/214
Legami Inossidabili;Litten;26/214
Legami Inossidabili;Litten;27/214
Legami Inossidabili;Torracat;28/214
Legami Inossidabili;Incineroar;29/214
Legami Inossidabili;Salandit;30/214
Legami Inossidabili;Salazzle;31/214
Legami Inossidabili;Blacephalon;32/214
Legami Inossidabili;Squirtle;33/214
Legami Inossidabili;Wartortle;34/214
Legami Inossidabili;Blastoise gx;35/214
Legami Inossidabili;Poliwag;36/214
Legami Inossidabili;Poliwag;37/214
Legami Inossidabili;Poliwhirl;38/214
Legami Inossidabili;Poliwrath;39/214
Legami Inossidabili;Tentacool;40/214
Legami Inossidabili;Tentacruel;41/214
Legami Inossidabili;Slowpoke;42/214
Legami Inossidabili;Slowbro;43/214
Legami Inossidabili;Seel;44/214
Legami Inossidabili;Dewgong;45/214
Legami Inossidabili;Krabby;46/214
Legami Inossidabili;Kingler;47/214
Legami Inossidabili;Goldeen;48/214
Legami Inossidabili;Seaking;49/214
Legami Inossidabili;Kyurem;50/214
Legami Inossidabili;Froakie;51/214
Legami Inossidabili;Frogadier;52/214
Legami Inossidabili;Pyukumuku;53/214
Legami Inossidabili;Pikachu;54/214
Legami Inossidabili;Raichu;55/214
Legami Inossidabili;Stunfisk;56/214
Legami Inossidabili;Dedenne gx;57/214
Legami Inossidabili;Charjabug;58/214
Legami Inossidabili;Vikavolt;59/214
Legami Inossidabili;Zeraora;60/214
Legami Inossidabili;Muk e Muk di Alola gx;61/214
Legami Inossidabili;Ekans;62/214
Legami Inossidabili;Arbok;63/214
Legami Inossidabili;Zubat;64/214
Legami Inossidabili;Golbat;65/214
Legami Inossidabili;Crobat;66/214
Legami Inossidabili;Gastly;67/214
Legami Inossidabili;Gastly;68/214
Legami Inossidabili;Haunter;69/214
Legami Inossidabili;Gengar;70/214
Legami Inossidabili;Drowzee;71/214
Legami Inossidabili;Hypno;72/214
Legami Inossidabili;Koffing;73/214
Legami Inossidabili;Weezing;74/214
Legami Inossidabili;Mewtwo;75/214
Legami Inossidabili;Mew;76/214
Legami Inossidabili;Misdreavus;77/214
Legami Inossidabili;Mismagius;78/214
Legami Inossidabili;Espurr;79/214
Legami Inossidabili;Meowstic;80/214
Legami Inossidabili;Marshadow;81/214
Legami Inossidabili;Marshadow e Machamp gx;82/214
Legami Inossidabili;Sandshrew;83/214
Legami Inossidabili;Sandslash;84/214
Legami Inossidabili;Diglett;85/214
Legami Inossidabili;Dugtrio;86/214
Legami Inossidabili;Geodude;87/214
Legami Inossidabili;Graveler;88/214
Legami Inossidabili;Golem;89/214
Legami Inossidabili;Cubone;90/214
Legami Inossidabili;Marowak;91/214
Legami Inossidabili;Rhyhorn;92/214
Legami Inossidabili;Rhyhorn;93/214
Legami Inossidabili;Rhydon;94/214
Legami Inossidabili;Rhyperior;95/214
Legami Inossidabili;Wooper;96/214
Legami Inossidabili;Quagsire;97/214
Legami Inossidabili;Gligar;98/214
Legami Inossidabili;Gliscor;99/214
Legami Inossidabili;Tyrogue;100/214
Legami Inossidabili;Hitmontop;101/214
Legami Inossidabili;Riolu;102/214
Legami Inossidabili;Landorus;103/214
Legami Inossidabili;Crabrawler;104/214
Legami Inossidabili;Crabominable;105/214
Legami Inossidabili;Stakataka;106/214
Legami Inossidabili;Greninja e Zoroark gx;107/214
Legami Inossidabili;Murkrow;108/214
Legami Inossidabili;Honchkrow;109/214
Legami Inossidabili;Carvanha;110/214
Legami Inossidabili;Sharpedo;111/214
Legami Inossidabili;Spiritomb;112/214
Legami Inossidabili;Sandile;113/214
Legami Inossidabili;Sandile;114/214
Legami Inossidabili;Krokorok;115/214
Legami Inossidabili;Krookodile;116/214
Legami Inossidabili;Greninja;117/214
Legami Inossidabili;Inkay;118/214
Legami Inossidabili;Malamar;119/214
Legami Inossidabili;Lucario e Melmetal gx;120/214
Legami Inossidabili;Diglett di Alola;121/214
Legami Inossidabili;Dugtrio di Alola;122/214
Legami Inossidabili;Aron;123/214
Legami Inossidabili;Lairon;124/214
Legami Inossidabili;Aggron;125/214
Legami Inossidabili;Lucario;126/214
Legami Inossidabili;Genesect;127/214
Legami Inossidabili;Meltan;128/214
Legami Inossidabili;Melmetal;129/214
Legami Inossidabili;Gardevoir e Sylveon;130/214
Legami Inossidabili;Cleffa;131/214
Legami Inossidabili;Clefairy;132/214
Legami Inossidabili;Clefable;133/214
Legami Inossidabili;Jigglypuff;134/214
Legami Inossidabili;Wigglytuff;135/214
Legami Inossidabili;Togepi;136/214
Legami Inossidabili;Togetic;137/214
Legami Inossidabili;Togekiss;138/214
Legami Inossidabili;Cottonee;139/214
Legami Inossidabili;Whimsicott gx;140/214
Legami Inossidabili;Spritzee;141/214
Legami Inossidabili;Aromatisse;142/214
Legami Inossidabili;Rattata;143/214
Legami Inossidabili;Raticate;144/214
Legami Inossidabili;Spearow;145/214
Legami Inossidabili;Fearow;146/214
Legami Inossidabili;Meowth;147/214
Legami Inossidabili;Persian;148/214
Legami Inossidabili;Persian gx;149/214
Legami Inossidabili;Doduo;150/214
Legami Inossidabili;Dodrio;151/214
Legami Inossidabili;Lickitung;152/214
Legami Inossidabili;Lickilicky;153/214
Legami Inossidabili;Porygon;154/214
Legami Inossidabili;Porygon;155/214
Legami Inossidabili;Porygon2;156/214
Legami Inossidabili;Porygon;157/214
Legami Inossidabili;Snorlax;158/214
Legami Inossidabili;Glameow;159/214
Legami Inossidabili;Purugly;160/214
Legami Inossidabili;Happiny;161/214
Legami Inossidabili;Chatot;162/214
Legami Inossidabili;Celesteela gx;163/214
Legami Inossidabili;Ultraganasce;164/214
Legami Inossidabili;Picchetto Rompighiaccio;165/214
Legami Inossidabili;Getto di Involuzione Z;166/214
Legami Inossidabili;Neropietra;167/214
Legami Inossidabili;Isola Tossica;168/214
Legami Inossidabili;Radar Elettromagnetico;169/214
Legami Inossidabili;Spinner Energetico;170/214
Legami Inossidabili;Amuleto Folletto Abilit;171/214
Legami Inossidabili;Amuleto Folletto L;172/214
Legami Inossidabili;Cristallo di Fuoco;173/214
Legami Inossidabili;Esilio di Giovanni;174/214
Legami Inossidabili;Esplorazione di Verde;175/214
Legami Inossidabili;Nina;176/214
Legami Inossidabili;Trappola di Koga;177/214
Legami Inossidabili;Strategia di Lt. Surge;178/214
Legami Inossidabili;Dojo di Arti Marziali;179/214
Legami Inossidabili;Barriera Metallica;180/214
Legami Inossidabili;Tapso;181/214
Legami Inossidabili;Pok gear 3.0;182/214
Legami Inossidabili;Centrale Elettrica;183/214
Legami Inossidabili;Sfida di Rosso;184/214
Legami Inossidabili;Manuel Oak;185/214
Legami Inossidabili;Cappuccio Furtivo;186/214
Legami Inossidabili;Scatola a Sorpresa;187/214
Legami Inossidabili;Mastro Karta dell'Ultraforesta;188/214
Legami Inossidabili;Saldatrice;189/214
Legami Inossidabili;Energia Accelerazione Tripla;190/214
Legami Inossidabili;Pheromosa e Buzzwole gx;191/214
Legami Inossidabili;Pheromosa e Buzzwole gx;192/214
Legami Inossidabili;Venomoth gx;193/214
Legami Inossidabili;Reshiram e Charizard'gx;194/214
Legami Inossidabili;Dedenne gx;195/214
Legami Inossidabili;Muk e Muk di Alola gx;196/214
Legami Inossidabili;Muk e Muk di Alola gx;197/214
Legami Inossidabili;Marshadow e Machamp gx;198/214
Legami Inossidabili;Marshadow e Machamp gx;199/214
Legami Inossidabili;Greninja e Zoroark gx;200/214
Legami Inossidabili;Greninja e Zoroark gx;201/214
Legami Inossidabili;Honchkrow gx;202/214
Legami Inossidabili;Lucario e Melmetal gx;203/214
Legami Inossidabili;Gardevoir e Sylveon gx;204/214
Legami Inossidabili;Gardevoir e Sylveon gx;205/214
Legami Inossidabili;Whimsicott gx;206/214
Legami Inossidabili;Persian gx;207/214
Legami Inossidabili;Celesteela gx;208/214
Legami Inossidabili;Esplorazione di Verde;209/214
Legami Inossidabili;Nina;210/214
Legami Inossidabili;Trappola di Koga;211/214
Legami Inossidabili;Tapso;212/214
Legami Inossidabili;Sfida di Rosso;213/214
Legami Inossidabili;Saldatrice;214/214
Legami Inossidabili;Pheromosa e Buzzwole gx;215/214
Legami Inossidabili;Venomoth gx;216/214
Legami Inossidabili;Reshiram e Charizard'gx;217/214
Legami Inossidabili;Blastoise gx;218/214
Legami Inossidabili;Dedenne gx;219/214
Legami Inossidabili;Muk e Muk di Alola gx;220/214
Legami Inossidabili;Marshadow e Machamp gx;221/214
Legami Inossidabili;Greninja e Zoroark gx;222/214
Legami Inossidabili;Honchkrow gx;223/214
Legami Inossidabili;Lucario e Melmetal gx;224/214
Legami Inossidabili;Gardevoir e Sylveon gx;225/214
Legami Inossidabili;Whimsicott gx;226/214
Legami Inossidabili;Persian gx;227/214
Legami Inossidabili;Celesteela gx;228/214
Legami Inossidabili;Ultraganasce;229/214
Legami Inossidabili;Radar Elettromagnetico;230/214
Legami Inossidabili;Cristallo di Fuoco;231/214
Legami Inossidabili;Barriera Metallica;232/214
Legami Inossidabili;Pok gear 3.0;233/214
Legami Inossidabili;Energia Accelerazione Tripla;234/214
Lucentezza Siderale;Beedrill;1/189
Lucentezza Siderale;Voltorb di Hisui;2/189
Lucentezza Siderale;Electrode di Hisui;3/189
Lucentezza Siderale;Scyther;4/189
Lucentezza Siderale;Scyther;5/189
Lucentezza Siderale;Yanma;6/189
Lucentezza Siderale;Yanmega;7/189
Lucentezza Siderale;Heracross;8/189
Lucentezza Siderale;Kricketot;9/189
Lucentezza Siderale;Kricketune;10/189
Lucentezza Siderale;Combee;11/189
Lucentezza Siderale;Vespiquen;12/189
Lucentezza Siderale;Leafeon;13/189
Lucentezza Siderale;Shaymin;14/189
Lucentezza Siderale;Petilil;15/189
Lucentezza Siderale;Lilligant di Hisui;16/189
Lucentezza Siderale;Lilligant di Hisui;17/189
Lucentezza Siderale;Lilligant di Hisui;18/189
Lucentezza Siderale;Rowlet;19/189
Lucentezza Siderale;Dartrix;20/189
Lucentezza Siderale;Ponyta;21/189
Lucentezza Siderale;Rapidash;22/189
Lucentezza Siderale;Cyndaquil;23/189
Lucentezza Siderale;Quilava;24/189
Lucentezza Siderale;Heatran;25/189
Lucentezza Siderale;Heatran;26/189
Lucentezza Siderale;Heatran Lucente;27/189
Lucentezza Siderale;Psyduck;28/189
Lucentezza Siderale;Golduck;29/189
Lucentezza Siderale;Starmie;30/189
Lucentezza Siderale;Swinub;31/189
Lucentezza Siderale;Piloswine;32/189
Lucentezza Siderale;Mamoswine;33/189
Lucentezza Siderale;Mantine;34/189
Lucentezza Siderale;Barboach;35/189
Lucentezza Siderale;Whiscash;36/189
Lucentezza Siderale;Regice;37/189
Lucentezza Siderale;Glaceon;38/189
Lucentezza Siderale;Palkia Originale;39/189
Lucentezza Siderale;Palkia Originale;40/189
Lucentezza Siderale;Oshawott;41/189
Lucentezza Siderale;Dewott;42/189
Lucentezza Siderale;Basculin di Hisui;43/189
Lucentezza Siderale;Basculegion di Hisui;44/189
Lucentezza Siderale;Keldeo;45/189
Lucentezza Siderale;Greninja Lucente;46/189
Lucentezza Siderale;Bergmite;47/189
Lucentezza Siderale;Avalugg di Hisui;48/189
Lucentezza Siderale;Mr. Rime di Galar;49/189
Lucentezza Siderale;Luxray;50/189
Lucentezza Siderale;Regieleki;51/189
Lucentezza Siderale;Typhlosion di Hisui;52/189
Lucentezza Siderale;Typhlosion di Hisui;53/189
Lucentezza Siderale;Typhlosion di Hisui;54/189
Lucentezza Siderale;Togepi;55/189
Lucentezza Siderale;Togetic;56/189
Lucentezza Siderale;Togekiss;57/189
Lucentezza Siderale;Misdreavus;58/189
Lucentezza Siderale;Mismagius;59/189
Lucentezza Siderale;Ralts;60/189
Lucentezza Siderale;Kirlia;61/189
Lucentezza Siderale;Gallade;62/189
Lucentezza Siderale;Drifloon;63/189
Lucentezza Siderale;Drifblim;64/189
Lucentezza Siderale;Uxie;65/189
Lucentezza Siderale;Mesprit;66/189
Lucentezza Siderale;Azelf;67/189
Lucentezza Siderale;Diancie;68/189
Lucentezza Siderale;Wyrdeer;69/189
Lucentezza Siderale;Growlithe di Hisui;70/189
Lucentezza Siderale;Arcanine di Hisui;71/189
Lucentezza Siderale;Machamp;72/189
Lucentezza Siderale;Machamp;73/189
Lucentezza Siderale;Sudowoodo;74/189
Lucentezza Siderale;Regirock;75/189
Lucentezza Siderale;Cranidos;76/189
Lucentezza Siderale;Rampardos;77/189
Lucentezza Siderale;Lucario;78/189
Lucentezza Siderale;Hippopotas;79/189
Lucentezza Siderale;Hippowdon;80/189
Lucentezza Siderale;Hawlucha Lucente;81/189
Lucentezza Siderale;Decidueye di Hisui;82/189
Lucentezza Siderale;Decidueye di Hisui;83/189
Lucentezza Siderale;Decidueye di Hisui;84/189
Lucentezza Siderale;Kleavor;85/189
Lucentezza Siderale;Kleavor;86/189
Lucentezza Siderale;Kleavor;87/189
Lucentezza Siderale;Qwilfish di Hisui;88/189
Lucentezza Siderale;Qwilfish di Hisui;89/189
Lucentezza Siderale;Overqwil di Hisui;90/189
Lucentezza Siderale;Overqwil di Hisui;91/189
Lucentezza Siderale;Sneasel di Hisui;92/189
Lucentezza Siderale;Sneasler di Hisui;93/189
Lucentezza Siderale;Sneasler di Hisui;94/189
Lucentezza Siderale;Poochyena;95/189
Lucentezza Siderale;Mightyena;96/189
Lucentezza Siderale;Absol;97/189
Lucentezza Siderale;Darkrai;98/189
Lucentezza Siderale;Darkrai;99/189
Lucentezza Siderale;Samurott di Hisui;100/189
Lucentezza Siderale;Samurott di Hisui;101/189
Lucentezza Siderale;Samurott di Hisui;102/189
Lucentezza Siderale;Nickit;103/189
Lucentezza Siderale;Thievul;104/189
Lucentezza Siderale;Magnemite;105/189
Lucentezza Siderale;Magneton;106/189
Lucentezza Siderale;Magnezone;107/189
Lucentezza Siderale;Registeel;108/189
Lucentezza Siderale;Shieldon;109/189
Lucentezza Siderale;Bastiodon;110/189
Lucentezza Siderale;Bronzor;111/189
Lucentezza Siderale;Bronzong;112/189
Lucentezza Siderale;Dialga Originale;113/189
Lucentezza Siderale;Dialga Originale;114/189
Lucentezza Siderale;Pawniard;115/189
Lucentezza Siderale;Bisharp;116/189
Lucentezza Siderale;Garchomp;117/189
Lucentezza Siderale;Regidrago;118/189
Lucentezza Siderale;Eevee;119/189
Lucentezza Siderale;Hoothoot;120/189
Lucentezza Siderale;Noctowl;121/189
Lucentezza Siderale;Teddiursa;122/189
Lucentezza Siderale;Ursaring;123/189
Lucentezza Siderale;Ursaluna;124/189
Lucentezza Siderale;Stantler;125/189
Lucentezza Siderale;Miltank;126/189
Lucentezza Siderale;Glameow;127/189
Lucentezza Siderale;Purugly;128/189
Lucentezza Siderale;Chatot;129/189
Lucentezza Siderale;Regigigas;130/189
Lucentezza Siderale;Rufflet;131/189
Lucentezza Siderale;Braviary di Hisui;132/189
Lucentezza Siderale;Oranguru;133/189
Lucentezza Siderale;Wyrdeer;134/189
Lucentezza Siderale;Damon;135/189
Lucentezza Siderale;Colonia di Annullamento;136/189
Lucentezza Siderale;Choi;137/189
Lucentezza Siderale;Selina;138/189
Lucentezza Siderale;Distintivo Oscuro;139/189
Lucentezza Siderale;Lotteria Energia;140/189
Lucentezza Siderale;Piuma Ball;141/189
Lucentezza Siderale;Palude Boccalarga;142/189
Lucentezza Siderale;Vigore di Gardenia;143/189
Lucentezza Siderale;Lino;144/189
Lucentezza Siderale;Piccone Baldo;145/189
Lucentezza Siderale;Peso Ball di Hisui;146/189
Lucentezza Siderale;Perula;147/189
Lucentezza Siderale;Villaggio Giubilo;148/189
Lucentezza Siderale;Soruan;149/189
Lucentezza Siderale;Petra;150/189
Lucentezza Siderale;Curry piccante alle spezie;151/189
Lucentezza Siderale;Occhiali Superefficaci;152/189
Lucentezza Siderale;Miele;153/189
Lucentezza Siderale;Carretto di Scambio;154/189
Lucentezza Siderale;Tempio di Sinnoh;155/189
Lucentezza Siderale;Scarpe da trekking;156/189
Lucentezza Siderale;Fossile Sconosciuto;157/189
Lucentezza Siderale;Turbo Tattico;158/189
Lucentezza Siderale;Lapilla;159/189
Lucentezza Siderale;Beedrill;160/189
Lucentezza Siderale;Beedrill;161/189
Lucentezza Siderale;Lilligant di Hisui;162/189
Lucentezza Siderale;Lilligant di Hisui;163/189
Lucentezza Siderale;Virizion;164/189
Lucentezza Siderale;Heatran;165/189
Lucentezza Siderale;Starmie;166/189
Lucentezza Siderale;Palkia Originale;167/189
Lucentezza Siderale;Luxray;168/189
Lucentezza Siderale;Typhlosion di Hisui;169/189
